English Phrase,Meanings,Acts,Hindi Translation
"note, accommodation","a bill, draft or note made, drawn, accepted, or endorsed by one person for another without consideration to enable that other to raise money or obtain credit thereby","s. 59, prov., Negotiable Instruments Act",सौकयर् पत्र
note at the foot,a brief record at the bottom of the text,"Or. 11, r. 1, C.P.C.",पाद-टिप्पण
note book,,,नोट बुक
"note, inscribed",a note which has something written in it (after its being printed),,मशीन 
note of authority,a letter of authority to act etc.,"Or. 27, r. 8(1), C.P.C.",प्राधिकार का टिप्पण 
note of dissent,,,विसम्मति टिप्पण
note of protest by the master of a ship,,"sch. 1(44), Indian Stamp Act",पोत के मास्टर द्वारा अभ्यापत्ति का टिप्पण
note of refusal,,"s. 58(2), Registration Act",इंकार का टिप्पण
note of substance,,"s. 63(2), Registration Act",सार का टिप्पण
noter,,,टिप्पणकार
noter and drafter,,,टिप्पणकार और प्रारूपक
notes and comments,,,टिप्पण और टीका-टिप्पणी
notes cover,,,टिप्पण आवरण
notes of examination,,"s. 240(3)(d), Companies Act",परीक्षा का टिप्पण
note 282 nothing herein contained shall affect,,,मशीन 
nothing in this clause shall be construed as,,"art. 98(1), prov., Const.","६४. 98(7), prov., Const] इस खंड की किसी बात का यह अर्थ नहीं लगाया जाएगा कि"
nothing in this sub-section shall be construed as precluding,,"s. 5(4), prov., Charitable Endowments Act",मशीन 
.... shall derogate,,"art. 11, Const.",कोई बात .......... अल्पीकरण नहीं करेगी
notice,"1. intimation; a writing; placard, board, etc., conveying an intimation or warning","s. 154, I.P.C. and art. 61(2)(a), Const.",मांग और अल्प सूचना पर देय राशि
notice board,,,सूचना पट्ट
notice convening meeting,,,अधिवेशन बुलाने की सूचना
notice in writing,,,लेखबदध सूचना 
"notice, judicial",,"s. 57, Indian Evidence Act",मशीन 
notice of admission of case,,"Or. 12, r. 1, heading, C.P.C.",मामले की स्वीकृति की सूचना
notice of demand,,,मशीन 
notice of deposit,,,निक्षेप की सूचना
notice of discharge,,,कार्यमुक्ति सूचना
notice of dishonour,,,अनादरण सचूना
notice of ejectment,,"s. 7(xi)(d), Court-fees Act",बेदखली की सूचना
notice of fact,,"s. 3, expln. (iii), T.P. Act",तथ्य की सूचना
notice of motion,,,प्रस् ताव-सूचना
notice of opposition,,"s. 21(3), Trade and Merchandise Marks Act",विरोध की सूचना
notice of production,,,पेश करने की सूचना
notice of refusal,,"s. 27(3)(b), Wealth-tax Act",इंकार की सूचना
notice of rejection,,"s. 24(b), Sale of Goods Act",की सूचना 
notice of relinquishment,,,त्याग की सूचना
notice of revocation,,"s. 6(1), Indian Contract Act",प्रतिसंहरण की सूचना
notice of the matter,,,बात की सूचना
notice of the proclamation,,"s. 85(3), Cr. P.C.",८7 उद्घोषणा की सूचना
notice of the title,,"s. 3(c), expln. II, T.P. Act","३(2), expln. II, T.P. Act] हक की सूचना"
notice to admit documents,,"Or. 12, r. 3, C.P.C.",दस्तावेजों को स्वीकृत करने की सूचना 
notice to admit facts,,"Or. 12, r. 4, C.P.C.",तथ्यों को स्वीकृत करने की सूचना 
notice to be in writing,,"s. 142, heading, C.P.C.",सूचना का लिखित होना
notice to produce,,"Or. 12, r. 8, C.P.C.",पेश करने के लिए सूचना
notice to quit,,,खाली कर देने की सूचना 
notifiable disease,"any disease, which is required by law to be reported to Official Health Authorities","sch., heading, Factories Act",अधिसूचनीय रोग
notification,a written or printed matter that gives notice,"s. 1(2), prov., Cr. P.C. and art. 13(3)(a), Const.",अधिसूचना
notification of assignments and transmissions,,"s. 6(1), Trade and Merchandise Marks Act",समनुदेशनों और पारेषणों की अधिसूचना
notified area,,"s. 2(1)(a), Seaward Artillery Practice Act",अधिसूचित क्षेत्र
Notified Area Committee,,"s. 2(c)(A), Income-tax Act",अधिसूचित क्षेत्र समिति
notified by proclamation,,,उद्घोषणा द्वारा अधिसूचित
notified establishment,,"s. 22(2)(c), Defence and Internal Security of India Act",अधिसूचित स्थापन
notified occupation,,"s. 13(g), Defence and Internal Security of India Act",अधिसूचित उपजीविका
notified order,,"s. 11(a), Oil Industry (Development) Act",अधिसूचित आदेश
notified place,,"s. 2(c), Terminal Tax on Railway Passengers Act",अधिसूचित स्थान
notify,1. to give notice of,"s. 75, Cr. P.C.",सूचित करना
notify to the Houses by message,,"art. 108(1), Const.",सदनों को संदेश द्वारा देना
noting and drafting,,,टिप्पण और प्रारूपलेखन 
noting charges,,,अनादरण प्रमाणन प्रभार
noting for non-acceptance,the making of a memorandum on a bill of exchange by a notary which states that the bill has been presented for payment or acceptance and that it has been dishonoured,"Or. 37, r. 6, C.P.C.",०४.८ अप्रतिग्रहण का टिप्पण करना 
noting non-acceptance of dishonoured bill,,"Or 37, r. 6, heading, C.P.C",अनाइत विनिमय-पत्र के अप्रतिग्रहण का टिप्पण
notorious receiver,,,कुख् यात प्रापक
notwithstanding,in spite of,"s. 162, Indian Evidence Act",के होने पर भी 
"notwithstanding any rule, practice or requirement to the contrary",,"s. 226(3)(iv), Income-tax Act",मशीन 
notwithstanding that a dissolution of the House of People has intervened,,"art. 108(5), Const.",मशीन 
novation,"substitution of a new debtor, creditor, contract, etc. in place of an old one","s. 62, Indian Contract Act",नवीयन
now this indenture witnesseth,,,यह विलेख इस बात का साक्षी है 3 यह करार इस बात का साक्षी है 
. people has intervened 283 now these presents witness and it is hereby agreed by and between the parties hereto as follows,,,मशीन 
noxious,injurious; unwholesome,"ss. 272, 273 and 278, I.P.C.",अपायकर 
noxious liquid,,"s. 2(1)(b)(iii), Arms Act",अपायकर द्रव
noxious manufacture,the producing (of articles) by labour in an injurious or unwholesome manner,,अपायकर विनिर्माण
noxious matter,an injurious or unwholesome matter,"app. A, No. 24, para 2, C.P.C.",अपायकर पदाथर्
noxious vegetation,,"s. 7(4), Poisons Act",हानिकर वनस्पतियां
nuclear,,"Preamble, Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unlawful Activities) Act",नाभि कीय
nuclear damage,,"s. 1(1), Civil Liabilities for Nuclear Damage Act",परमाणुवीय नुकसान
nuclear explosive devices,,"Preamble, Weapons of Mass Destruction and their Delivery Systems (Prohibition of Unawful Activities) Act",नाभिकीय विस्फोटक
